Report_ID,User_ID,Group_ID,Category,Item,Damage_Rate,Lat,Lng,Report_Date,Dept,Manager,Contact,Status
REP_JEJ_00006,USER_98250,GRP_JEJ_0007,통행시설물,보도블록,1,33.488469,126.611778,2024-12-19,도로과,한지원,010-4321-6789,처리완료
REP_JEJ_00007,USER_75907,GRP_JEJ_0001,통행시설물,점자블록,2,33.372091,126.463835,2024-04-14,도로과,한지원,010-4321-6789,처리완료
REP_JEJ_00008,USER_67367,GRP_JEJ_0005,휴게시설물,등받이없는벤치,2,33.25218,126.433344,2024-11-14,공원녹지과,송미경,010-1234-9876,처리완료
REP_JEJ_00009,USER_61248,GRP_JEJ_0007,통행시설물,보도블록,1,33.488556,126.611658,2025-07-30,도로과,한지원,010-4321-6789,처리완료
REP_JEJ_00010,USER_82754,GRP_JEJ_0005,휴게시설물,등받이없는벤치,2,33.252214,126.433313,2024-02-11,공원녹지과,송미경,010-1234-9876,처리완료
REP_JEJ_00011,USER_21157,GRP_JEJ_0002,보호시설물,보호시설물볼라드,2,33.281844,126.363092,2025-08-03,시설관리과,박상현,010-9876-5432,처리완료
REP_JEJ_00012,USER_94663,GRP_JEJ_0004,통행시설물,트랜치,2,33.499106,126.686636,2024-09-03,도로과,한지원,010-4321-6789,처리완료
REP_JEJ_00013,USER_97946,GRP_JEJ_0003,보호시설물,보호시설물볼라드,1,33.312631,126.405539,2024-08-16,시설관리과,박상현,010-9876-5432,처리진행중
REP_JEJ_00014,USER_48096,GRP_JEJ_0001,통행시설물,점자블록,2,33.372133,126.463898,2025-11-21,도로과,한지원,010-4321-6789,처리진행중
REP_JEJ_00015,USER_97988,GRP_JEJ_0002,보호시설물,보호시설물볼라드,2,33.281886,126.363017,2025-01-03,시설관리과,박상현,010-9876-5432,처리진행중
REP_JEJ_00016,USER_53036,GRP_JEJ_0004,통행시설물,트랜치,2,33.498977,126.686579,2024-12-21,도로과,한지원,010-4321-6789,처리진행중
REP_JEJ_00017,USER_32103,GRP_JEJ_0005,휴게시설물,등받이없는벤치,3,33.252161,126.433314,2024-12-19,공원녹지과,송미경,010-1234-9876,처리완료
REP_JEJ_00018,USER_27603,GRP_JEJ_0006,통행시설물,보도블록,3,33.473208,126.575206,2024-11-09,도로과,한지원,010-4321-6789,처리진행중
REP_JEJ_00019,USER_24264,GRP_JEJ_0006,통행시설물,보도블록,2,33.473335,126.575254,2024-12-08,도로과,한지원,010-4321-6789,처리완료
REP_JEJ_00020,USER_92132,GRP_JEJ_0002,보호시설물,보호시설물볼라드,1,33.282004,126.363149,2025-08-04,시설관리과,박상현,010-9876-5432,처리완료
REP_JEJ_00021,USER_87337,GRP_JEJ_0002,보호시설물,보호시설물볼라드,2,33.282014,126.363147,2025-09-17,시설관리과,박상현,010-9876-5432,처리완료
REP_JEJ_00022,USER_57948,GRP_JEJ_0001,통행시설물,점자블록,2,33.372073,126.46382,2025-11-30,도로과,한지원,010-4321-6789,처리완료
REP_JEJ_00023,USER_76900,GRP_JEJ_0004,통행시설물,트랜치,2,33.499135,126.686573,2024-06-16,도로과,한지원,010-4321-6789,처리완료
REP_JEJ_00024,USER_77388,GRP_JEJ_0007,통행시설물,보도블록,2,33.488464,126.611654,2025-10-20,도로과,한지원,010-4321-6789,처리완료
REP_JEJ_00025,USER_15297,GRP_JEJ_0008,보호시설물,보호시설물볼라드,3,33.326716,126.672003,2025-06-09,시설관리과,박상현,010-9876-5432,처리완료
REP_JEJ_00026,USER_77880,GRP_JEJ_0008,보호시설물,보호시설물볼라드,2,33.326731,126.671942,2024-03-14,시설관리과,박상현,010-9876-5432,처리완료
REP_JEJ_00027,USER_52476,GRP_JEJ_0007,통행시설물,보도블록,3,33.488485,126.611743,2024-03-11,도로과,한지원,010-4321-6789,처리완료
REP_JEJ_00028,USER_57880,GRP_JEJ_0005,휴게시설물,등받이없는벤치,2,33.252189,126.433337,2025-02-19,공원녹지과,송미경,010-1234-9876,처리진행중
REP_JEJ_00029,USER_55224,GRP_JEJ_0002,보호시설물,보호시설물볼라드,2,33.281939,126.363053,2025-07-12,시설관리과,박상현,010-9876-5432,처리완료
REP_JEJ_00030,USER_20104,GRP_JEJ_0008,보호시설물,보호시설물볼라드,1,33.326862,126.671891,2025-04-25,시설관리과,박상현,010-9876-5432,처리완료
REP_JEJ_00031,USER_25509,GRP_JEJ_0005,휴게시설물,등받이없는벤치,2,33.252064,126.433321,2025-10-08,공원녹지과,송미경,010-1234-9876,처리진행중
REP_JEJ_00032,USER_72786,GRP_JEJ_0004,통행시설물,트랜치,2,33.49904,126.686521,2025-06-07,도로과,한지원,010-4321-6789,처리완료
REP_JEJ_00033,USER_87640,GRP_JEJ_0003,보호시설물,보호시설물볼라드,1,33.312728,126.405577,2024-03-15,시설관리과,박상현,010-9876-5432,처리완료
REP_JEJ_00034,USER_33597,GRP_JEJ_0003,보호시설물,보호시설물볼라드,1,33.312725,126.405502,2024-03-28,시설관리과,박상현,010-9876-5432,처리완료
REP_JEJ_00035,USER_38389,GRP_JEJ_0007,통행시설물,보도블록,3,33.488511,126.611765,2024-11-16,도로과,한지원,010-4321-6789,처리완료
REP_JEJ_00036,USER_86368,GRP_JEJ_0008,보호시설물,보호시설물볼라드,1,33.326858,126.671924,2025-10-07,시설관리과,박상현,010-9876-5432,신고접수
REP_JEJ_00037,USER_88188,GRP_JEJ_0003,보호시설물,보호시설물볼라드,3,33.312723,126.405597,2025-01-15,시설관리과,박상현,010-9876-5432,처리진행중
REP_JEJ_00038,USER_76107,GRP_JEJ_0002,보호시설물,보호시설물볼라드,1,33.281881,126.363055,2024-02-16,시설관리과,박상현,010-9876-5432,처리진행중
REP_JEJ_00039,USER_88618,GRP_JEJ_0007,통행시설물,보도블록,3,33.488556,126.611773,2025-06-01,도로과,한지원,010-4321-6789,처리완료
REP_JEJ_00040,USER_65139,GRP_JEJ_0002,보호시설물,보호시설물볼라드,2,33.281854,126.363109,2025-11-25,시설관리과,박상현,010-9876-5432,처리완료
REP_JEJ_00041,USER_85513,GRP_JEJ_0001,통행시설물,점자블록,2,33.372102,126.463797,2025-02-24,도로과,한지원,010-4321-6789,처리완료
REP_JEJ_00042,USER_81267,GRP_JEJ_0007,통행시설물,보도블록,1,33.488418,126.611748,2024-04-25,도로과,한지원,010-4321-6789,처리완료
REP_JEJ_00043,USER_78126,GRP_JEJ_0005,휴게시설물,등받이없는벤치,2,33.25206,126.433426,2025-09-13,공원녹지과,송미경,010-1234-9876,처리완료
REP_JEJ_00044,USER_30287,GRP_JEJ_0007,통행시설물,보도블록,2,33.488522,126.61179,2025-03-24,도로과,한지원,010-4321-6789,처리완료
REP_JEJ_00045,USER_99208,GRP_JEJ_0005,휴게시설물,등받이없는벤치,1,33.252074,126.433391,2025-10-18,공원녹지과,송미경,010-1234-9876,처리완료
REP_JEJ_00046,USER_82733,GRP_JEJ_0004,통행시설물,트랜치,2,33.499039,126.686612,2024-08-01,도로과,한지원,010-4321-6789,처리완료
REP_JEJ_00047,USER_96413,GRP_JEJ_0005,휴게시설물,등받이없는벤치,3,33.25222,126.433399,2024-06-20,공원녹지과,송미경,010-1234-9876,처리완료
REP_JEJ_00048,USER_62502,GRP_JEJ_0004,통행시설물,트랜치,1,33.499046,126.686595,2024-05-12,도로과,한지원,010-4321-6789,처리완료
REP_JEJ_00049,USER_71822,GRP_JEJ_0001,통행시설물,점자블록,3,33.371995,126.463904,2024-05-03,도로과,한지원,010-4321-6789,처리진행중
REP_JEJ_00050,USER_60374,GRP_JEJ_0007,통행시설물,보도블록,2,33.488409,126.611705,2024-04-21,도로과,한지원,010-4321-6789,처리완료
