Group_ID,Frequency,Location_Risk,Damage_Rate,First_Report_Date,Last_Report_Date,Elapsed_Days,Final_Score
GRP_1106,1,4.4,2,2025-05-24,2025-05-24,328,38.31
GRP_1419,1,4.9,2,2025-09-03,2025-09-03,226,38.28
GRP_2886,1,5.4,2,2025-12-12,2025-12-12,126,38.24
GRP_0500,1,3.8,3,2025-12-27,2025-12-27,111,38.23
GRP_0408,2,2.0,3,2025-02-09,2025-04-21,432,38.2
GRP_1880,1,6.6,1,2025-09-15,2025-09-15,214,38.16
GRP_2949,5,5.4,1,2025-06-18,2026-04-22,303,38.14
GRP_0176,2,4.9,2,2025-10-19,2026-01-11,180,38.11
GRP_1440,1,6.4,1,2025-08-09,2025-08-09,251,38.08
GRP_2085,1,5.4,1,2025-01-23,2025-01-23,449,38.07
GRP_1577,2,5.3,1,2025-02-10,2025-04-01,431,38.04
GRP_2239,1,5.0,2,2025-10-03,2025-10-03,196,38.04
GRP_0752,2,2.1,3,2025-03-08,2025-12-13,405,38.03
GRP_0568,2,3.2,3,2025-10-16,2026-01-02,183,38.02
GRP_2261,2,2.5,3,2025-05-28,2025-11-29,324,38.0
GRP_0524,2,5.5,1,2025-03-25,2025-06-24,388,37.99
GRP_0520,2,4.5,2,2025-08-04,2025-11-15,256,37.97
GRP_0188,2,1.9,3,2025-02-02,2025-10-02,439,37.95
GRP_2353,1,6.0,1,2025-05-29,2025-05-29,323,37.95
GRP_0108,2,3.7,3,2026-01-27,2026-04-16,80,37.93
GRP_1457,3,5.2,1,2025-03-06,2025-07-24,407,37.91
GRP_0426,2,3.9,3,2026-03-11,2026-03-19,37,37.87
GRP_2945,2,3.8,2,2025-03-24,2025-12-07,389,37.87
GRP_0065,1,2.0,3,2025-01-20,2025-01-20,452,37.86
GRP_1295,3,5.7,1,2025-06-19,2025-11-08,302,37.84
GRP_0468,1,4.1,3,2026-03-16,2026-03-16,32,37.83
GRP_2990,2,5.3,1,2025-02-22,2025-07-21,419,37.83
GRP_2229,2,2.3,3,2025-04-30,2026-01-12,352,37.82
GRP_0980,2,6.4,1,2025-09-28,2026-03-12,201,37.82
GRP_0950,3,2.6,3,2025-08-05,2025-11-26,255,37.8
GRP_1576,2,3.6,2,2025-02-16,2025-03-26,425,37.79
GRP_0364,2,6.3,1,2025-09-10,2026-03-10,219,37.79
GRP_1568,2,6.4,1,2025-09-29,2026-01-13,200,37.79
GRP_2496,4,3.0,2,2025-01-02,2025-09-04,470,37.79
GRP_0829,1,2.5,3,2025-05-06,2025-05-06,346,37.76
GRP_1441,2,6.3,1,2025-09-14,2026-03-26,215,37.75
GRP_1778,2,5.9,1,2025-06-26,2026-01-08,295,37.73
GRP_1153,1,3.6,3,2025-12-14,2025-12-14,124,37.71
GRP_0030,1,3.6,2,2025-01-13,2025-01-13,459,37.68
GRP_1794,1,3.7,2,2025-02-02,2025-02-02,439,37.68
GRP_1598,1,4.1,3,2026-03-26,2026-03-26,22,37.65
GRP_2189,2,5.4,2,2026-02-18,2026-03-03,58,37.63
GRP_2101,2,4.0,2,2025-05-16,2026-01-11,336,37.6
GRP_2642,1,4.8,2,2025-09-19,2025-09-19,210,37.56
GRP_2344,1,4.8,2,2025-09-20,2025-09-20,209,37.55
GRP_1892,2,3.1,3,2025-10-20,2026-02-25,179,37.49
GRP_0254,1,3.6,2,2025-01-27,2025-01-27,445,37.47
GRP_0809,2,5.8,1,2025-06-20,2026-04-08,301,37.44
GRP_1379,2,4.5,2,2025-09-03,2026-04-24,226,37.42
GRP_2802,1,4.1,2,2025-05-07,2025-05-07,345,37.41
GRP_1983,1,3.6,3,2025-12-29,2025-12-29,109,37.4
GRP_2986,1,5.7,2,2026-03-25,2026-03-25,23,37.39
GRP_2533,1,2.5,3,2025-05-21,2025-05-21,331,37.38
GRP_1896,3,4.3,2,2025-09-02,2026-03-20,227,37.37
GRP_2232,1,4.6,2,2025-08-20,2025-08-20,240,37.33
GRP_2943,2,5.3,1,2025-03-16,2025-08-10,397,37.33
GRP_1209,1,4.6,2,2025-08-24,2025-08-24,236,37.28
GRP_1311,2,2.5,3,2025-07-03,2026-01-04,288,37.27
GRP_2631,1,5.9,1,2025-06-09,2025-06-09,312,37.27
GRP_0045,3,5.3,1,2025-05-03,2025-10-17,349,37.19
GRP_2442,3,2.1,3,2025-05-30,2025-12-04,322,37.17
GRP_1404,3,1.9,3,2025-04-19,2026-02-05,363,37.13
GRP_0168,1,6.9,1,2026-01-07,2026-01-07,100,37.1
GRP_2174,1,2.4,3,2025-05-17,2025-05-17,335,37.09
GRP_0843,1,5.6,2,2026-03-22,2026-03-22,26,37.08
GRP_2359,1,6.1,1,2025-07-29,2025-07-29,262,37.07
GRP_0756,1,5.8,1,2025-06-01,2025-06-01,320,37.04
GRP_2665,3,2.4,3,2025-08-04,2026-01-23,256,37.01
GRP_2028,2,3.6,2,2025-03-29,2026-04-17,384,37.0
GRP_1316,1,1.9,3,2025-02-11,2025-02-11,430,36.98
GRP_1559,2,3.4,3,2026-01-16,2026-04-19,91,36.98
GRP_2531,1,5.3,1,2025-02-26,2025-02-26,415,36.98
GRP_2575,2,4.7,2,2025-11-08,2026-02-25,160,36.92
GRP_2559,1,4.4,2,2025-08-04,2025-08-04,256,36.89
GRP_2584,1,3.0,3,2025-09-24,2025-09-24,205,36.88
GRP_1907,1,1.9,3,2025-02-19,2025-02-19,422,36.84
GRP_0353,2,2.6,3,2025-08-14,2025-11-30,246,36.84
GRP_1565,1,7.2,1,2026-03-21,2026-03-21,27,36.82
GRP_1275,2,3.5,2,2025-03-17,2026-02-23,396,36.79
GRP_1801,1,4.5,2,2025-08-25,2025-08-25,235,36.79
GRP_0501,2,3.4,3,2026-01-24,2026-03-01,83,36.78
GRP_2225,1,7.0,1,2026-02-11,2026-02-11,65,36.74
GRP_1908,2,2.4,3,2025-07-13,2025-12-03,278,36.74
GRP_1240,3,4.7,1,2025-01-22,2025-12-01,450,36.73
GRP_2247,2,2.3,3,2025-06-22,2026-01-01,299,36.73
GRP_0731,2,6.0,1,2025-09-04,2026-03-23,225,36.72
GRP_1854,2,6.5,1,2025-12-13,2025-12-19,125,36.71
GRP_2429,2,7.0,1,2026-03-23,2026-04-08,25,36.69
GRP_2541,3,2.4,3,2025-08-19,2025-12-10,241,36.69
GRP_2168,3,1.4,3,2025-01-31,2026-04-21,441,36.68
GRP_0884,2,3.4,2,2025-03-04,2025-07-10,409,36.66
GRP_1608,1,4.9,2,2025-11-25,2025-11-25,143,36.63
GRP_2351,1,4.1,2,2025-06-16,2025-06-16,305,36.6
GRP_1931,2,2.2,3,2025-06-09,2025-08-15,312,36.57
GRP_2922,2,4.9,1,2025-02-06,2025-02-07,435,36.55
GRP_0281,1,3.3,2,2025-01-11,2025-01-11,461,36.54
GRP_2566,1,6.5,1,2025-11-16,2025-11-16,152,36.54
GRP_0625,2,1.8,3,2025-03-25,2025-06-17,388,36.51
GRP_1727,3,1.4,3,2025-02-12,2026-03-12,429,36.5
GRP_1135,1,5.6,2,2026-04-18,2026-04-18,-1,36.49
GRP_2671,2,2.9,3,2025-11-02,2025-12-17,166,36.49
GRP_0409,1,1.9,3,2025-03-11,2025-03-11,402,36.41
GRP_0138,1,3.1,3,2025-11-06,2025-11-06,162,36.41
GRP_0182,1,6.0,1,2025-08-14,2025-08-14,246,36.37
GRP_2913,2,4.2,2,2025-08-29,2025-09-28,231,36.33
GRP_1174,1,3.0,3,2025-10-22,2025-10-22,177,36.31
GRP_1507,2,1.9,3,2025-04-24,2025-09-01,358,36.31
GRP_2439,1,2.5,3,2025-07-17,2025-07-17,274,36.27
GRP_2280,1,5.0,2,2026-01-01,2026-01-01,106,36.26
GRP_2741,1,5.4,1,2025-04-23,2025-04-23,359,36.24
GRP_1196,3,3.2,2,2025-03-23,2026-04-29,390,36.2
GRP_0463,1,6.8,1,2026-01-29,2026-01-29,78,36.19
GRP_1518,1,5.4,2,2026-03-26,2026-03-26,22,36.15
GRP_1343,1,4.4,2,2025-09-09,2025-09-09,220,36.14
GRP_1171,1,6.3,1,2025-10-26,2025-10-26,173,36.1
GRP_2960,1,3.8,2,2025-05-15,2025-05-15,337,36.09
GRP_0443,1,7.1,1,2026-04-07,2026-04-07,10,36.08
GRP_1127,2,4.7,1,2025-01-22,2025-04-12,450,36.06
GRP_0815,1,1.6,3,2025-02-01,2025-02-01,440,36.03
GRP_1611,1,3.7,2,2025-04-28,2025-04-28,354,36.02
GRP_2242,1,3.2,2,2025-01-20,2025-01-20,452,36.0
GRP_1921,1,4.8,2,2025-12-04,2025-12-04,134,36.0
GRP_1930,1,7.0,1,2026-03-22,2026-03-22,26,36.0
GRP_1996,5,5.0,1,2025-07-16,2026-04-11,275,35.98
GRP_0823,2,4.3,2,2025-10-05,2025-10-19,194,35.96
GRP_2173,2,3.1,3,2026-01-08,2026-01-30,99,35.9
GRP_1481,1,4.8,1,2025-01-11,2025-01-11,461,35.86
GRP_1409,2,4.5,2,2025-11-22,2026-01-01,146,35.84
GRP_0984,1,3.2,3,2025-12-24,2025-12-24,114,35.84
GRP_1111,2,3.3,2,2025-03-27,2025-06-25,386,35.79
GRP_2875,1,1.7,3,2025-03-04,2025-03-04,409,35.79
GRP_1347,1,3.5,2,2025-03-30,2025-03-30,383,35.76
GRP_1273,2,1.3,3,2025-01-22,2025-04-21,450,35.74
GRP_1360,1,5.6,1,2025-06-28,2025-06-28,293,35.72
GRP_1509,1,1.4,3,2025-01-05,2025-01-05,467,35.71
GRP_1459,1,3.2,3,2026-01-02,2026-01-02,105,35.7
GRP_0587,2,2.4,3,2025-09-02,2025-10-19,227,35.7
GRP_2283,2,5.8,1,2025-09-16,2026-03-24,213,35.68
GRP_0590,1,5.5,1,2025-06-09,2025-06-09,312,35.67
GRP_2269,3,4.6,1,2025-02-28,2026-03-27,413,35.66
GRP_2929,2,6.5,1,2026-02-07,2026-03-13,69,35.6
GRP_2463,1,3.0,3,2025-11-28,2025-11-28,140,35.58
GRP_2780,2,3.6,2,2025-06-07,2026-03-30,314,35.56
GRP_1421,1,6.6,1,2026-01-24,2026-01-24,83,35.55
GRP_1681,1,5.0,1,2025-03-09,2025-03-09,404,35.54
GRP_0908,1,2.0,3,2025-05-15,2025-05-15,337,35.53
GRP_1284,2,2.8,2,2025-01-01,2025-03-31,471,35.52
GRP_0945,2,4.8,2,2026-02-07,2026-03-20,69,35.5
GRP_2766,1,4.1,2,2025-08-14,2025-08-14,246,35.49
GRP_0985,1,3.0,3,2025-12-03,2025-12-03,135,35.47
GRP_1616,2,5.3,1,2025-06-19,2025-12-20,302,35.43
GRP_2736,2,3.5,2,2025-05-26,2025-07-28,326,35.4
GRP_0429,1,5.1,1,2025-04-07,2025-04-07,375,35.39
GRP_2610,2,6.2,1,2025-12-21,2026-03-12,117,35.39
GRP_1949,3,4.4,1,2025-02-02,2025-10-22,439,35.38
GRP_2530,1,2.4,3,2025-08-11,2025-08-11,249,35.38
GRP_2018,5,4.7,1,2025-06-16,2026-04-23,305,35.35
GRP_1376,2,1.9,3,2025-06-13,2025-06-22,308,35.32
GRP_2022,2,3.8,2,2025-07-29,2025-10-17,262,35.32
GRP_2405,3,1.3,3,2025-03-22,2026-03-28,391,35.31
GRP_0174,2,6.2,1,2025-12-23,2026-01-05,115,35.31
GRP_0104,5,2.5,2,2025-03-03,2026-04-16,410,35.31
GRP_2647,1,6.2,1,2025-11-20,2025-11-20,148,35.26
GRP_1745,1,5.6,1,2025-07-23,2025-07-23,268,35.25
GRP_1341,1,1.9,3,2025-05-11,2025-05-11,341,35.21
GRP_2537,2,1.8,3,2025-05-31,2025-06-17,321,35.14
GRP_0715,1,5.3,1,2025-05-31,2025-05-31,321,35.08
GRP_2854,1,1.4,3,2025-02-08,2025-02-08,433,35.08
GRP_2495,1,4.8,2,2026-01-21,2026-01-21,86,35.06
GRP_2246,3,3.4,2,2025-06-29,2026-04-26,292,35.04
GRP_1416,1,3.3,2,2025-03-29,2025-03-29,384,35.03
GRP_0646,1,3.3,3,2026-02-25,2026-02-25,51,35.03
GRP_0412,1,6.8,1,2026-03-30,2026-03-30,18,35.03
GRP_2917,1,3.8,2,2025-07-05,2025-07-05,286,35.02
GRP_2918,1,5.9,1,2025-10-05,2025-10-05,194,34.97
GRP_0896,3,4.0,2,2025-11-02,2026-04-22,166,34.96
GRP_1451,2,3.5,2,2025-06-17,2025-07-21,304,34.95
GRP_0285,3,2.8,2,2025-03-06,2026-01-31,407,34.94
GRP_1051,2,4.6,1,2025-02-26,2025-11-01,415,34.94
GRP_2833,2,4.3,2,2025-11-25,2026-01-11,143,34.91
GRP_2997,1,6.7,1,2026-03-15,2026-03-15,33,34.9
GRP_1064,1,2.1,3,2025-07-07,2025-07-07,284,34.86
GRP_0430,6,2.3,2,2025-03-24,2026-02-08,389,34.84
GRP_1340,2,5.0,1,2025-05-21,2025-09-08,331,34.82
GRP_2093,1,1.5,3,2025-03-11,2025-03-11,402,34.8
GRP_0147,1,4.7,1,2025-02-16,2025-02-16,425,34.79
GRP_1572,2,5.3,1,2025-07-25,2026-04-17,266,34.77
GRP_2281,2,4.6,1,2025-03-08,2025-03-16,405,34.75
GRP_1697,2,1.1,3,2025-02-05,2025-09-21,436,34.7
GRP_2291,1,6.7,1,2026-03-29,2026-03-29,19,34.68
GRP_0897,1,1.3,3,2025-02-09,2025-02-09,432,34.67
GRP_2403,2,2.6,2,2025-01-08,2026-02-16,464,34.6
GRP_2091,1,1.7,3,2025-05-03,2025-05-03,349,34.6
GRP_0476,2,5.0,1,2025-06-03,2025-09-26,318,34.55
GRP_1496,2,3.3,2,2025-05-30,2025-10-26,322,34.55
GRP_0643,2,2.0,3,2025-08-09,2025-12-13,251,34.54
GRP_2893,2,1.5,3,2025-05-04,2025-05-26,348,34.54
GRP_0521,1,5.0,1,2025-04-29,2025-04-29,353,34.51
GRP_2763,1,3.3,3,2026-03-23,2026-03-23,25,34.5
GRP_2473,2,2.3,3,2025-10-13,2026-03-24,186,34.5
GRP_2449,1,1.5,3,2025-03-31,2025-03-31,382,34.45
GRP_1290,1,3.4,2,2025-05-17,2025-05-17,335,34.45
GRP_1774,1,4.0,2,2025-09-14,2025-09-14,215,34.44
GRP_1701,1,4.2,2,2025-10-25,2025-10-25,174,34.44
GRP_0979,1,4.7,2,2026-01-31,2026-01-31,76,34.42
GRP_1150,1,5.1,2,2026-04-24,2026-04-24,-7,34.4
GRP_0301,2,4.2,2,2025-12-01,2026-01-08,137,34.38
GRP_1069,1,2.9,3,2026-01-09,2026-01-09,98,34.38
GRP_0862,3,3.6,2,2025-09-13,2026-02-03,216,34.37
GRP_1388,1,3.0,3,2026-01-31,2026-01-31,76,34.36
GRP_0511,1,4.3,2,2025-11-19,2025-11-19,149,34.3
GRP_1590,1,2.7,2,2025-01-07,2025-01-07,465,34.26
GRP_2669,4,2.3,2,2025-02-06,2026-02-12,435,34.25
GRP_0650,3,4.0,1,2025-01-10,2026-01-25,462,34.22
GRP_2598,1,3.8,2,2025-08-17,2025-08-17,243,34.16
GRP_0477,1,4.5,1,2025-02-07,2025-02-07,434,34.16
GRP_2659,1,2.2,3,2025-09-03,2025-09-03,226,34.13
GRP_1115,1,3.6,2,2025-07-12,2025-07-12,279,34.13
GRP_2536,3,1.5,3,2025-07-03,2025-11-23,288,34.09
GRP_1776,2,3.0,2,2025-04-25,2025-10-13,357,34.05
GRP_1099,1,4.8,2,2026-03-13,2026-03-13,35,34.03
GRP_0271,2,2.6,2,2025-02-07,2025-08-19,434,34.0
GRP_1756,1,3.7,2,2025-08-07,2025-08-07,253,33.97
GRP_0422,1,5.6,1,2025-09-25,2025-09-25,204,33.97
GRP_0346,1,5.3,1,2025-07-29,2025-07-29,262,33.94
GRP_1339,1,2.3,3,2025-10-01,2025-10-01,198,33.94
GRP_1923,2,3.5,2,2025-08-09,2025-12-21,251,33.93
GRP_2897,2,5.2,1,2025-08-13,2026-02-04,247,33.93
GRP_0360,1,4.7,1,2025-03-31,2025-03-31,382,33.92
GRP_2075,1,5.6,1,2025-09-29,2025-09-29,200,33.9
GRP_2020,1,5.7,1,2025-10-19,2025-10-19,180,33.88
GRP_0297,2,4.1,1,2025-01-10,2025-04-02,462,33.86
GRP_0170,1,2.9,3,2026-02-03,2026-02-03,73,33.84
GRP_2640,1,2.9,3,2026-02-03,2026-02-03,73,33.83
GRP_0292,1,2.4,3,2025-10-29,2025-10-29,170,33.77
GRP_2313,2,5.9,1,2026-01-08,2026-01-20,99,33.76
GRP_0799,2,4.5,1,2025-04-05,2025-07-07,377,33.76
GRP_2138,2,2.0,3,2025-09-20,2025-11-07,209,33.76
GRP_1006,1,4.3,2,2025-12-18,2025-12-18,120,33.75
GRP_2809,2,4.3,2,2026-01-24,2026-03-19,83,33.74
GRP_1995,1,3.5,2,2025-07-12,2025-07-12,279,33.73
GRP_1433,1,6.6,1,2026-04-24,2026-04-24,-7,33.73
GRP_1770,1,1.8,3,2025-07-05,2025-07-05,286,33.72
GRP_0428,1,4.3,2,2025-12-20,2025-12-20,118,33.71
GRP_2316,1,1.8,3,2025-07-06,2025-07-06,285,33.67
GRP_1381,1,1.4,3,2025-04-17,2025-04-17,365,33.66
GRP_1885,1,3.4,2,2025-06-28,2025-06-28,293,33.62
GRP_1021,1,4.9,1,2025-05-24,2025-05-24,328,33.61
GRP_2979,1,2.4,3,2025-11-06,2025-11-06,162,33.6
GRP_1389,2,2.2,3,2025-11-04,2025-12-24,164,33.59
GRP_0253,1,6.2,1,2026-02-11,2026-02-11,65,33.56
GRP_1578,2,1.2,3,2025-04-23,2025-09-02,359,33.56
GRP_1148,1,4.3,1,2025-01-30,2025-01-30,442,33.53
GRP_2441,1,1.8,3,2025-07-16,2025-07-16,275,33.51
GRP_1391,1,3.1,2,2025-05-03,2025-05-03,349,33.51
GRP_1696,1,2.4,3,2025-11-15,2025-11-15,153,33.49
GRP_1838,2,4.4,1,2025-03-29,2025-05-31,384,33.49
GRP_0899,1,5.9,1,2025-12-16,2025-12-16,122,33.49
GRP_0941,1,4.9,1,2025-05-31,2025-05-31,321,33.47
GRP_2568,4,4.0,1,2025-03-24,2026-01-23,389,33.47
GRP_2676,1,4.1,2,2025-11-20,2025-11-20,148,33.47
GRP_1179,1,5.3,1,2025-08-24,2025-08-24,236,33.41
GRP_0755,1,4.0,2,2025-11-05,2025-11-05,163,33.38
GRP_1164,1,6.0,1,2026-01-14,2026-01-14,93,33.36
GRP_0667,1,2.7,2,2025-02-21,2025-02-21,420,33.36
GRP_1349,1,2.6,3,2025-12-29,2025-12-29,109,33.35
GRP_0083,1,4.5,2,2026-02-15,2026-02-15,61,33.32
GRP_0287,1,4.8,1,2025-05-19,2025-05-19,333,33.31
GRP_2015,1,3.9,2,2025-10-21,2025-10-21,178,33.31
GRP_0517,1,5.0,1,2025-06-30,2025-06-30,291,33.29
GRP_0217,1,5.7,1,2025-11-15,2025-11-15,153,33.29
GRP_2762,1,3.7,2,2025-09-13,2025-09-13,216,33.26
GRP_2459,2,3.5,2,2025-09-11,2026-02-11,218,33.22
GRP_2433,1,4.5,2,2026-02-21,2026-02-21,55,33.21
GRP_0987,1,2.6,3,2026-01-07,2026-01-07,100,33.17
GRP_2437,1,4.5,2,2026-02-24,2026-02-24,52,33.15
GRP_2855,1,5.6,1,2025-11-07,2025-11-07,161,33.11
GRP_0200,2,3.8,2,2025-11-17,2026-02-22,151,33.09
GRP_1618,1,3.1,2,2025-05-26,2025-05-26,326,33.08
GRP_1933,2,1.4,3,2025-06-27,2026-03-13,294,33.05
GRP_1861,2,4.9,1,2025-08-02,2026-01-14,258,33.0
GRP_0304,2,4.1,1,2025-02-21,2025-12-18,420,32.99
GRP_2210,1,4.9,1,2025-06-27,2025-06-27,294,32.94
GRP_2992,1,2.3,3,2025-11-22,2025-11-22,146,32.91
GRP_1884,1,3.4,2,2025-08-02,2025-08-02,258,32.89
GRP_1016,4,2.3,2,2025-04-20,2026-04-13,362,32.85
GRP_1366,1,4.4,2,2026-02-20,2026-02-20,56,32.83
GRP_0597,2,2.9,2,2025-06-02,2025-12-17,319,32.83
GRP_2061,3,1.7,3,2025-10-14,2026-01-10,185,32.8
GRP_0967,1,2.5,3,2026-01-10,2026-01-10,97,32.77
GRP_0347,2,4.0,1,2025-02-14,2025-08-07,427,32.77
GRP_1374,1,3.7,2,2025-10-09,2025-10-09,190,32.75
GRP_2147,1,3.1,2,2025-06-13,2025-06-13,308,32.73
GRP_1947,2,2.6,3,2026-03-09,2026-03-31,39,32.7
GRP_2388,3,3.6,1,2025-01-06,2025-09-04,466,32.67
GRP_0049,1,3.9,2,2025-11-21,2025-11-21,147,32.67
GRP_2500,1,5.7,1,2025-12-17,2025-12-17,121,32.66
GRP_2497,1,5.6,1,2025-11-30,2025-11-30,138,32.65
GRP_2275,2,4.4,1,2025-05-14,2026-01-22,338,32.6
GRP_1030,1,1.7,3,2025-08-10,2025-08-10,250,32.59
GRP_0173,2,2.3,3,2026-01-15,2026-03-05,92,32.58
GRP_1917,2,1.0,3,2025-05-03,2026-03-24,349,32.56
GRP_2274,1,2.5,2,2025-02-22,2025-02-22,419,32.54
GRP_1602,2,4.9,1,2025-08-26,2026-03-23,234,32.53
GRP_2197,1,4.6,2,2026-04-19,2026-04-19,-2,32.49
GRP_0632,1,4.6,2,2026-04-19,2026-04-19,-2,32.47
GRP_2687,1,4.5,2,2026-04-01,2026-04-01,16,32.47
GRP_2407,1,1.3,3,2025-05-31,2025-05-31,321,32.45
GRP_0782,2,1.5,3,2025-08-17,2025-11-02,243,32.42
GRP_1848,1,5.6,1,2025-12-09,2025-12-09,129,32.42
GRP_1230,2,2.8,2,2025-06-02,2025-09-29,319,32.42
GRP_1276,1,4.3,1,2025-03-26,2025-03-26,387,32.4
GRP_2169,1,4.6,2,2026-04-26,2026-04-26,-9,32.39
GRP_0189,1,2.5,3,2026-01-27,2026-01-27,80,32.37
GRP_2947,1,4.3,2,2026-02-23,2026-02-23,53,32.37
GRP_1199,1,2.9,2,2025-05-23,2025-05-23,329,32.34
GRP_0994,3,4.0,1,2025-04-16,2025-08-21,366,32.31
GRP_0725,1,3.7,2,2025-11-03,2025-11-03,165,32.22
GRP_1780,3,4.7,1,2025-09-09,2026-04-05,220,32.2
GRP_1151,1,3.3,2,2025-08-15,2025-08-15,245,32.2
GRP_1116,2,3.0,2,2025-07-26,2025-10-29,265,32.16
GRP_2778,1,1.8,3,2025-09-23,2025-09-23,206,32.15
GRP_0114,1,3.9,1,2025-01-20,2025-01-20,452,32.13
GRP_1402,2,3.8,1,2025-02-05,2026-02-25,436,32.12
GRP_2115,1,2.7,3,2026-03-23,2026-03-23,25,32.11
GRP_2907,1,4.8,1,2025-07-19,2025-07-19,272,32.07
GRP_1710,2,2.9,2,2025-07-12,2025-10-31,279,32.04
GRP_1266,1,3.9,2,2025-12-25,2025-12-25,113,32.0
GRP_0797,2,2.7,2,2025-06-08,2025-10-11,313,31.94
GRP_0912,1,4.1,2,2026-02-07,2026-02-07,69,31.91
GRP_0374,1,3.4,2,2025-09-22,2025-09-22,207,31.89
GRP_2096,1,2.8,3,2026-04-24,2026-04-24,-7,31.89
GRP_1312,2,1.4,3,2025-08-21,2025-10-24,239,31.89
GRP_1982,1,4.5,2,2026-04-29,2026-04-29,-12,31.89
GRP_1645,1,5.5,1,2025-12-18,2025-12-18,120,31.89
GRP_2851,3,3.5,1,2025-01-25,2026-01-23,447,31.88
GRP_0767,1,1.6,3,2025-08-28,2025-08-28,232,31.84
GRP_1835,2,3.7,1,2025-01-30,2025-12-22,442,31.83
GRP_2411,2,3.8,1,2025-02-22,2026-03-15,419,31.8
GRP_1810,1,2.3,2,2025-02-18,2025-02-18,423,31.79
GRP_2014,2,3.8,2,2026-01-23,2026-03-10,84,31.79
GRP_2707,1,1.1,3,2025-05-23,2025-05-23,329,31.75
GRP_0623,1,3.4,2,2025-09-27,2025-09-27,202,31.75
GRP_0940,2,2.0,2,2025-02-04,2025-10-20,437,31.61
GRP_0684,2,2.9,2,2025-08-05,2026-02-03,255,31.6
GRP_0160,1,2.3,2,2025-03-03,2025-03-03,410,31.53
GRP_1582,2,5.5,1,2026-02-10,2026-03-10,66,31.52
GRP_0161,2,1.5,3,2025-10-02,2026-04-07,197,31.51
GRP_0814,1,2.5,3,2026-03-16,2026-03-16,32,31.43
GRP_2179,1,4.1,1,2025-04-07,2025-04-07,375,31.4
GRP_0561,1,5.9,1,2026-03-30,2026-03-30,18,31.4
GRP_1420,2,2.4,2,2025-05-06,2026-01-28,346,31.38
GRP_2334,3,2.1,2,2025-04-17,2026-04-28,365,31.36
GRP_2231,3,3.7,1,2025-04-05,2025-11-21,377,31.33
GRP_0574,2,4.9,1,2025-10-23,2025-12-14,176,31.32
GRP_2413,2,1.6,3,2025-10-31,2026-01-01,168,31.31
GRP_1781,1,1.4,3,2025-08-14,2025-08-14,246,31.31
GRP_0550,2,2.4,2,2025-05-15,2025-07-18,337,31.24
GRP_0956,2,3.8,1,2025-03-21,2026-02-22,392,31.24
GRP_0354,1,4.4,1,2025-06-11,2025-06-11,310,31.23
GRP_0888,1,3.7,2,2025-12-25,2025-12-25,113,31.19
GRP_2654,1,5.0,1,2025-10-15,2025-10-15,184,31.18
GRP_1043,1,4.8,1,2025-09-05,2025-09-05,224,31.17
GRP_0130,2,3.8,1,2025-03-26,2025-12-23,387,31.15
GRP_2273,2,3.6,1,2025-02-14,2025-10-21,427,31.14
GRP_2774,1,3.9,1,2025-03-13,2025-03-13,400,31.1
GRP_1056,3,3.3,2,2025-12-24,2026-04-16,114,31.1
GRP_0878,1,5.9,1,2026-04-19,2026-04-19,-2,31.06
GRP_0155,2,1.4,3,2025-10-07,2025-10-28,192,31.0
GRP_0868,1,5.4,1,2026-01-12,2026-01-12,95,30.97
GRP_1754,2,3.4,1,2025-01-19,2026-04-15,453,30.92
GRP_2366,1,1.6,3,2025-10-14,2025-10-14,185,30.87
GRP_0399,1,1.0,3,2025-06-16,2025-06-16,305,30.86
GRP_1323,3,3.6,1,2025-04-11,2026-04-21,371,30.8
GRP_1533,1,1.8,3,2025-11-27,2025-11-27,141,30.78
GRP_1029,3,3.5,1,2025-03-24,2025-10-10,389,30.77
GRP_1768,1,2.1,3,2026-01-31,2026-01-31,76,30.73
GRP_1803,1,3.9,2,2026-02-28,2026-02-28,48,30.67
GRP_0902,1,4.7,1,2025-09-08,2025-09-08,221,30.66
GRP_2005,1,5.3,1,2026-01-08,2026-01-08,99,30.66
GRP_2100,1,4.7,1,2025-09-10,2025-09-10,219,30.65
GRP_2546,3,3.7,1,2025-05-10,2025-09-07,342,30.62
GRP_2783,2,1.0,3,2025-08-07,2026-03-19,253,30.57
GRP_2915,2,1.9,2,2025-03-11,2025-06-05,402,30.5
GRP_2067,1,4.3,1,2025-06-29,2025-06-29,292,30.48
GRP_1133,1,5.5,1,2026-02-25,2026-02-25,51,30.46
GRP_2178,1,5.3,1,2026-01-19,2026-01-19,88,30.42
GRP_0276,1,5.5,1,2026-03-01,2026-03-01,47,30.4
GRP_0261,2,3.4,1,2025-02-14,2025-04-26,427,30.32
GRP_1644,1,2.4,3,2026-04-21,2026-04-21,-4,30.32
GRP_0269,1,1.8,3,2025-12-27,2025-12-27,111,30.26
GRP_0192,2,3.9,1,2025-05-30,2026-03-25,322,30.23
GRP_2387,1,1.5,3,2025-10-28,2025-10-28,171,30.22
GRP_0191,3,1.3,2,2025-01-03,2026-03-09,469,30.2
GRP_0532,1,3.6,1,2025-02-23,2025-02-23,418,30.2
GRP_1739,1,3.8,2,2026-03-07,2026-03-07,41,30.18
GRP_2145,1,3.8,2,2026-03-06,2026-03-06,42,30.17
GRP_2519,1,3.8,1,2025-04-07,2025-04-07,375,30.15
