ID,Item,Damage_Rate,Cost,Company_Info,Report_Date,Completion_Date,Repair_Days
EST_07286,보호시설물볼라드,1,66000,우신산업,2024-07-29,2024-08-12,14
EST_07287,농구대,3,2250000,도시정비단,2024-07-29,2024-09-29,62
EST_07288,보도블록,2,36000,신세계조경,2024-07-30,2024-08-17,18
EST_07289,축구골대,1,607000,대명건설,2024-07-30,2024-08-29,30
EST_07290,보차도경계석,2,76000,동화시설관리,2024-07-30,2024-08-25,26
EST_07291,보차도경계석,1,39000,미래토목,2024-07-31,2024-08-18,18
EST_07292,그네,2,1257000,제일시설관리,2024-07-31,2024-10-11,72
EST_07293,등받이있는벤치,3,655000,동화시스템,2024-07-31,2024-09-29,60
EST_07294,보호시설물무단횡단방지시설,2,291000,그린플레이,2024-08-01,2024-09-01,31
EST_07295,보차도경계석,3,117000,국토개발,2024-08-01,2024-09-11,41
EST_07296,등받이없는벤치,3,525000,미래안전,2024-08-02,2024-10-03,62
EST_07297,점자블록,3,96000,대명시설관리,2024-08-02,2024-08-30,28
EST_07298,그네,1,537000,신세계시설관리,2024-08-02,2024-09-19,48
EST_07299,가로수보호덮개,3,496000,우신시설관리,2024-08-02,2024-09-09,38
EST_07300,미끄럼틀,3,5565000,태영테크,2024-08-02,2025-02-17,199
EST_07301,보차도경계석,1,42000,동화토목,2024-08-02,2024-08-17,15
EST_07302,달리기,3,2259000,제일산업,2024-08-03,2024-11-20,109
EST_07303,등받이없는벤치,1,111000,제일시설관리,2024-08-03,2024-08-20,17
EST_07304,맨홀,1,167000,현대건설,2024-08-03,2024-08-25,22
EST_07305,가로수보호덮개,1,55000,신세계건설,2024-08-03,2024-08-15,12
EST_07306,보도블록,2,24000,신세계시설관리,2024-08-04,2024-08-23,19
EST_07307,보도블록,3,46000,제일조경,2024-08-04,2024-09-11,38
EST_07308,등받이있는벤치,3,620000,미래시스템,2024-08-04,2024-10-01,58
EST_07309,보호시설물볼라드,3,277000,태영건설,2024-08-05,2024-09-14,40
EST_07310,보호시설물볼라드,1,47000,제일산업,2024-08-05,2024-08-19,14
EST_07311,트랜치,3,258000,도시정비단,2024-08-05,2024-09-01,27
EST_07312,보호시설물볼라드,3,319000,신세계테크,2024-08-06,2024-09-26,51
EST_07313,그네,2,1322000,우신테크,2024-08-07,2024-11-01,86
EST_07314,가로수보호덮개,3,442000,신세계건설,2024-08-07,2024-09-20,44
EST_07315,보호펜스,1,62000,신세계건설,2024-08-07,2024-09-01,25
EST_07316,보도블록,1,13000,제일조경,2024-08-08,2024-08-19,11
EST_07317,맨홀,3,885000,태영건설,2024-08-08,2024-10-11,64
EST_07318,가로수보호덮개,3,402000,신세계시스템,2024-08-08,2024-09-04,27
EST_07319,미끄럼틀,3,3557000,한성토목,2024-08-08,2025-01-08,153
EST_07320,농구대,1,477000,동화시설관리,2024-08-08,2024-09-08,31
EST_07321,보호펜스,3,241000,우신조경,2024-08-09,2024-10-16,68
EST_07322,보호시설물무단횡단방지시설,3,579000,대명산업,2024-08-09,2024-11-02,85
EST_07323,보호시설물무단횡단방지시설,2,268000,대명테크,2024-08-09,2024-09-22,44
EST_07324,보호시설물무단횡단방지시설,2,262000,도시정비단,2024-08-09,2024-09-12,34
EST_07325,보호시설물무단횡단방지시설,1,100000,우신조경,2024-08-10,2024-09-02,23
EST_07326,맨홀,2,546000,제일시설관리,2024-08-10,2024-09-22,43
EST_07327,트랜치,3,194000,신세계시스템,2024-08-10,2024-09-06,27
EST_07328,등받이없는벤치,2,287000,제일토목,2024-08-10,2024-09-03,24
EST_07329,그네,3,2710000,동화시설관리,2024-08-10,2025-01-08,151
EST_07330,보호펜스,3,255000,국토개발,2024-08-11,2024-10-09,59
EST_07331,보호시설물무단횡단방지시설,3,395000,동화시스템,2024-08-11,2024-11-08,89
EST_07332,축구골대,2,2004000,한성산업,2024-08-11,2024-10-01,51
EST_07333,농구대,3,2039000,한성시설관리,2024-08-11,2024-10-24,74
EST_07334,맨홀,2,508000,동화테크,2024-08-11,2024-09-18,38
EST_07335,보도블록,1,17000,제일테크,2024-08-12,2024-08-23,11
EST_07336,축구골대,2,2342000,에코시설,2024-08-12,2024-10-09,58
EST_07337,점자블록,2,33000,신세계건설,2024-08-12,2024-08-30,18
EST_07338,보도블록,3,49000,우신테크,2024-08-12,2024-09-11,30
EST_07339,농구대,2,997000,신세계건설,2024-08-12,2024-10-02,51
EST_07340,트랜치,2,129000,신세계건설,2024-08-12,2024-08-28,16
EST_07341,보차도경계석,1,21000,신세계조경,2024-08-12,2024-08-27,15
EST_07342,맨홀,1,163000,동화시설관리,2024-08-12,2024-09-05,24
EST_07343,등받이없는벤치,1,73000,대명테크,2024-08-12,2024-08-28,16
EST_07344,축구골대,2,1612000,동화시설관리,2024-08-12,2024-09-28,47
EST_07345,보호펜스,1,53000,신세계테크,2024-08-12,2024-09-06,25
EST_07346,축구골대,3,4368000,우신조경,2024-08-12,2024-12-11,121
EST_07347,농구대,1,426000,한성건설,2024-08-13,2024-09-12,30
EST_07348,보호시설물볼라드,3,328000,태영건설,2024-08-13,2024-10-07,55
EST_07349,농구대,2,966000,우신시설관리,2024-08-13,2024-09-23,41
EST_07350,농구대,3,1860000,제일안전,2024-08-13,2024-10-14,62
EST_07351,미끄럼틀,1,1364000,대명테크,2024-08-13,2024-10-05,53
EST_07352,보호펜스,2,108000,대명테크,2024-08-14,2024-09-25,42
EST_07353,보차도경계석,2,57000,우신테크,2024-08-14,2024-09-13,30
EST_07354,보호시설물무단횡단방지시설,1,128000,대명안전,2024-08-14,2024-09-06,23
EST_07355,맨홀,3,969000,현대건설,2024-08-14,2024-11-10,88
EST_07356,맨홀,2,653000,그린플레이,2024-08-14,2024-09-14,31
EST_07357,그네,1,456000,대명건설,2024-08-15,2024-10-02,48
EST_07358,보도블록,1,8000,우신산업,2024-08-15,2024-08-27,12
EST_07359,가로수보호덮개,3,496000,우신산업,2024-08-15,2024-09-18,34
EST_07360,달리기,3,2708000,대명안전,2024-08-16,2024-11-02,78
EST_07361,달리기,2,1206000,현대시스템,2024-08-16,2024-10-04,49
EST_07362,맨홀,1,293000,제일시설관리,2024-08-16,2024-09-09,24
EST_07363,등받이있는벤치,2,483000,미래시설관리,2024-08-16,2024-09-15,30
EST_07364,축구골대,1,840000,현대건설,2024-08-16,2024-09-17,32
EST_07365,축구골대,2,2072000,동화시설관리,2024-08-17,2024-10-15,59
EST_07366,달리기,2,1660000,대명시설관리,2024-08-17,2024-10-13,57
EST_07367,보호시설물볼라드,2,136000,도시정비단,2024-08-17,2024-09-13,27
EST_07368,미끄럼틀,1,833000,제일토목,2024-08-17,2024-10-05,49
EST_07369,미끄럼틀,2,2564000,중앙토목,2024-08-18,2024-11-10,84
EST_07370,가로수보호덮개,1,98000,태영안전,2024-08-18,2024-08-29,11
EST_07371,보호시설물볼라드,1,36000,도시정비단,2024-08-18,2024-09-03,16
EST_07372,달리기,1,707000,한성산업,2024-08-18,2024-09-19,32
EST_07373,맨홀,1,253000,현대시스템,2024-08-18,2024-09-09,22
EST_07374,점자블록,2,37000,중앙산업,2024-08-19,2024-09-08,20
EST_07375,등받이없는벤치,3,609000,동화토목,2024-08-19,2024-09-30,42
EST_07376,맨홀,1,212000,그린플레이,2024-08-19,2024-09-10,22
EST_07377,보호펜스,2,127000,한성건설,2024-08-19,2024-09-28,40
EST_07378,트랜치,2,95000,제일조경,2024-08-19,2024-09-04,16
EST_07379,달리기,3,3191000,한성안전,2024-08-20,2024-12-30,132
EST_07380,가로수보호덮개,3,472000,대명안전,2024-08-20,2024-09-21,32
EST_07381,보차도경계석,1,23000,우신조경,2024-08-20,2024-09-04,15
EST_07382,등받이없는벤치,2,227000,제일안전,2024-08-20,2024-09-17,28
EST_07383,등받이있는벤치,2,401000,도시정비단,2024-08-21,2024-09-12,22
EST_07384,트랜치,3,234000,우신조경,2024-08-21,2024-10-02,42
EST_07385,미끄럼틀,3,4332000,미래시스템,2024-08-21,2024-12-29,130
EST_07386,축구골대,2,1640000,제일시설관리,2024-08-22,2024-10-09,48
EST_07387,보호펜스,1,61000,에코시설,2024-08-22,2024-09-12,21
EST_07388,보도블록,3,69000,신세계시설관리,2024-08-22,2024-09-30,39
EST_07389,등받이있는벤치,3,821000,중앙산업,2024-08-22,2024-09-30,39
EST_07390,보호펜스,1,56000,태영건설,2024-08-23,2024-09-14,22
EST_07391,보차도경계석,3,178000,미래시설관리,2024-08-23,2024-10-10,48
EST_07392,맨홀,2,525000,태영안전,2024-08-23,2024-10-02,40
EST_07393,등받이있는벤치,2,476000,현대건설,2024-08-23,2024-09-14,22
EST_07394,보호시설물무단횡단방지시설,2,248000,대명테크,2024-08-23,2024-10-01,39
EST_07395,보호시설물볼라드,1,67000,신세계토목,2024-08-23,2024-09-09,17
EST_07396,보호시설물볼라드,2,121000,우신산업,2024-08-23,2024-09-18,26
EST_07397,트랜치,1,54000,미래안전,2024-08-23,2024-09-02,10
EST_07398,그네,2,1428000,신세계안전,2024-08-24,2024-11-09,77
EST_07399,가로수보호덮개,3,443000,대명건설,2024-08-24,2024-09-22,29
EST_07400,달리기,2,1187000,중앙테크,2024-08-24,2024-10-15,52
EST_07401,등받이없는벤치,2,269000,제일테크,2024-08-24,2024-09-19,26
EST_07402,등받이있는벤치,1,200000,태영안전,2024-08-24,2024-09-10,17
EST_07403,달리기,1,482000,현대건설,2024-08-24,2024-09-30,37
EST_07404,미끄럼틀,2,2364000,국토개발,2024-08-24,2024-11-18,86
EST_07405,맨홀,1,229000,한성안전,2024-08-24,2024-09-13,20
EST_07406,보호시설물볼라드,2,170000,우신산업,2024-08-25,2024-09-20,26
EST_07407,등받이있는벤치,3,630000,동화시스템,2024-08-26,2024-10-10,45
EST_07408,축구골대,3,3531000,우신산업,2024-08-26,2024-11-21,87
EST_07409,축구골대,1,930000,도시정비단,2024-08-26,2024-10-03,38
EST_07410,보차도경계석,2,63000,대명안전,2024-08-27,2024-09-17,21
EST_07411,농구대,2,944000,중앙테크,2024-08-27,2024-10-19,53
EST_07412,점자블록,3,81000,미래시스템,2024-08-27,2024-09-22,26
EST_07413,보호시설물무단횡단방지시설,1,139000,우신테크,2024-08-27,2024-09-20,24
EST_07414,축구골대,1,497000,동화토목,2024-08-27,2024-10-04,38
EST_07415,미끄럼틀,2,2247000,중앙안전,2024-08-28,2024-11-19,83
EST_07416,보차도경계석,1,30000,대명테크,2024-08-28,2024-09-12,15
EST_07417,보호시설물무단횡단방지시설,3,603000,중앙산업,2024-08-28,2024-11-04,68
EST_07418,가로수보호덮개,1,70000,제일조경,2024-08-28,2024-09-07,10
EST_07419,축구골대,3,4164000,신세계시설관리,2024-08-29,2024-11-17,80
EST_07420,보도블록,2,24000,한성산업,2024-08-29,2024-09-15,17
EST_07421,등받이있는벤치,2,348000,제일안전,2024-08-29,2024-09-26,28
EST_07422,농구대,2,847000,신세계시설관리,2024-08-30,2024-10-10,41
EST_07423,보차도경계석,1,34000,제일산업,2024-08-30,2024-09-15,16
EST_07424,농구대,1,544000,동화테크,2024-09-01,2024-09-26,25
EST_07425,등받이있는벤치,1,134000,한성토목,2024-09-01,2024-09-16,15
EST_07426,미끄럼틀,3,4571000,신세계테크,2024-09-01,2025-01-20,141
EST_07427,농구대,1,507000,우신시설관리,2024-09-01,2024-09-28,27
EST_07428,달리기,1,784000,미래시설관리,2024-09-01,2024-10-06,35
EST_07429,보호펜스,1,27000,동화테크,2024-09-01,2024-09-23,22
EST_07430,보차도경계석,2,74000,대명테크,2024-09-01,2024-09-26,25
EST_07431,가로수보호덮개,3,495000,현대건설,2024-09-01,2024-10-02,31
EST_07432,맨홀,2,648000,중앙건설,2024-09-03,2024-10-06,33
EST_07433,등받이없는벤치,2,348000,동화조경,2024-09-03,2024-10-02,29
EST_07434,트랜치,3,256000,신세계시스템,2024-09-03,2024-10-10,37
EST_07435,그네,2,1084000,동화시스템,2024-09-03,2024-11-28,86
EST_07436,축구골대,3,3070000,미래안전,2024-09-03,2024-11-20,78
EST_07437,보차도경계석,2,68000,미래안전,2024-09-04,2024-10-01,27
EST_07438,트랜치,1,65000,국토개발,2024-09-04,2024-09-16,12
EST_07439,점자블록,3,75000,신세계토목,2024-09-05,2024-10-01,26
EST_07440,보호펜스,1,38000,한성안전,2024-09-05,2024-09-29,24
EST_07441,보호펜스,1,48000,미래시설관리,2024-09-05,2024-09-26,21
EST_07442,보차도경계석,1,42000,동화조경,2024-09-05,2024-09-21,16
EST_07443,그네,1,558000,중앙안전,2024-09-05,2024-10-31,56
EST_07444,보호시설물무단횡단방지시설,2,247000,우신산업,2024-09-05,2024-10-09,34
EST_07445,보호시설물볼라드,1,70000,미래토목,2024-09-06,2024-09-23,17
EST_07446,맨홀,3,1313000,동화시스템,2024-09-07,2024-12-05,89
EST_07447,트랜치,2,150000,대명건설,2024-09-07,2024-09-25,18
EST_07448,미끄럼틀,3,4752000,중앙산업,2024-09-07,2025-02-04,150
EST_07449,미끄럼틀,1,779000,중앙테크,2024-09-07,2024-10-23,46
EST_07450,달리기,2,1781000,한성산업,2024-09-08,2024-11-12,65
EST_07451,트랜치,2,139000,미래시스템,2024-09-08,2024-09-26,18
EST_07452,농구대,2,938000,대명산업,2024-09-08,2024-10-15,37
EST_07453,보호시설물무단횡단방지시설,3,502000,태영건설,2024-09-08,2024-11-21,74
EST_07454,점자블록,2,48000,동화테크,2024-09-09,2024-09-26,17
EST_07455,등받이없는벤치,3,484000,신세계테크,2024-09-09,2024-10-29,50
EST_07456,보호시설물무단횡단방지시설,3,420000,대명건설,2024-09-09,2024-12-08,90
EST_07457,보도블록,1,13000,제일안전,2024-09-10,2024-09-21,11
EST_07458,가로수보호덮개,3,453000,신세계건설,2024-09-10,2024-10-21,41
EST_07459,트랜치,2,137000,제일안전,2024-09-10,2024-10-01,21
EST_07460,점자블록,1,21000,신세계테크,2024-09-10,2024-09-21,11
EST_07461,맨홀,1,267000,동화시설관리,2024-09-11,2024-10-01,20
EST_07462,보차도경계석,1,24000,동화테크,2024-09-11,2024-09-26,15
EST_07463,맨홀,3,1108000,한성시설관리,2024-09-11,2024-11-10,60
EST_07464,보호시설물볼라드,1,55000,우신시설관리,2024-09-11,2024-09-25,14
EST_07465,가로수보호덮개,2,200000,동화토목,2024-09-11,2024-09-26,15
EST_07466,가로수보호덮개,3,437000,우신산업,2024-09-11,2024-10-10,29
EST_07467,그네,1,408000,신세계토목,2024-09-12,2024-11-02,51
EST_07468,등받이없는벤치,3,637000,한성산업,2024-09-12,2024-11-01,50
EST_07469,등받이있는벤치,1,189000,제일조경,2024-09-12,2024-09-28,16
EST_07470,농구대,1,273000,도시정비단,2024-09-13,2024-10-09,26
EST_07471,등받이있는벤치,1,146000,신세계안전,2024-09-13,2024-09-28,15
EST_07472,보도블록,3,59000,제일조경,2024-09-13,2024-10-26,43
EST_07473,점자블록,1,19000,미래안전,2024-09-13,2024-09-25,12
EST_07474,등받이있는벤치,3,691000,한성안전,2024-09-14,2024-11-07,54
EST_07475,가로수보호덮개,3,427000,동화시스템,2024-09-14,2024-10-27,43
EST_07476,보도블록,1,8000,신세계건설,2024-09-15,2024-09-26,11
EST_07477,보호펜스,2,89000,우신산업,2024-09-15,2024-10-30,45
EST_07478,보호펜스,3,213000,제일시설관리,2024-09-15,2024-12-01,77
EST_07479,등받이있는벤치,2,464000,우신조경,2024-09-15,2024-10-11,26
EST_07480,등받이있는벤치,2,396000,대명산업,2024-09-15,2024-10-11,26
EST_07481,달리기,2,1231000,중앙건설,2024-09-16,2024-11-02,47
EST_07482,보도블록,1,8000,동화시설관리,2024-09-16,2024-09-28,12
EST_07483,보도블록,3,53000,도시정비단,2024-09-16,2024-10-14,28
EST_07484,달리기,3,3319000,미래토목,2024-09-16,2024-12-13,88
EST_07485,점자블록,1,20000,제일산업,2024-09-16,2024-09-28,12
EST_07486,보호시설물무단횡단방지시설,2,291000,우신시설관리,2024-09-16,2024-10-31,45
EST_07487,등받이없는벤치,2,303000,신세계건설,2024-09-17,2024-10-16,29
EST_07488,점자블록,1,20000,미래시스템,2024-09-17,2024-09-28,11
EST_07489,등받이있는벤치,3,808000,에코시설,2024-09-17,2024-11-03,47
EST_07490,보호시설물볼라드,3,222000,미래시스템,2024-09-18,2024-11-09,52
EST_07491,미끄럼틀,3,5676000,대명시설관리,2024-09-18,2025-03-12,175
EST_07492,달리기,1,614000,신세계시스템,2024-09-18,2024-10-18,30
EST_07493,농구대,1,551000,그린플레이,2024-09-19,2024-10-19,30
EST_07494,농구대,3,2403000,대명안전,2024-09-19,2025-01-01,104
EST_07495,가로수보호덮개,3,412000,중앙산업,2024-09-19,2024-10-26,37
EST_07496,미끄럼틀,2,2496000,한성산업,2024-09-19,2024-12-14,86
EST_07497,보호펜스,2,115000,미래안전,2024-09-19,2024-10-22,33
EST_07498,보차도경계석,3,164000,중앙안전,2024-09-20,2024-11-04,45
EST_07499,보호시설물무단횡단방지시설,1,117000,동화시설관리,2024-09-20,2024-10-14,24
EST_07500,미끄럼틀,2,2443000,제일시설관리,2024-09-20,2024-12-20,91
EST_07501,점자블록,1,11000,미래토목,2024-09-22,2024-10-04,12
EST_07502,달리기,1,564000,태영안전,2024-09-22,2024-10-22,30
EST_07503,보호펜스,2,88000,한성산업,2024-09-22,2024-10-26,34
EST_07504,그네,2,1419000,미래시스템,2024-09-22,2024-12-03,72
EST_07505,보호시설물무단횡단방지시설,1,135000,신세계건설,2024-09-23,2024-10-18,25
EST_07506,농구대,2,896000,우신시설관리,2024-09-23,2024-11-01,39
EST_07507,보차도경계석,1,40000,대명건설,2024-09-23,2024-10-08,15
EST_07508,맨홀,2,540000,우신테크,2024-09-23,2024-10-24,31
EST_07509,미끄럼틀,2,2112000,제일시설관리,2024-09-23,2024-12-08,76
EST_07510,그네,2,1314000,한성시설관리,2024-09-23,2024-12-02,70
EST_07511,농구대,1,275000,현대시스템,2024-09-24,2024-10-23,29
EST_07512,미끄럼틀,3,4776000,제일조경,2024-09-24,2025-04-14,202
EST_07513,그네,2,965000,도시정비단,2024-09-25,2024-12-16,82
EST_07514,농구대,2,1184000,그린플레이,2024-09-26,2024-11-19,54
EST_07515,축구골대,1,514000,동화조경,2024-09-26,2024-11-03,38
EST_07516,미끄럼틀,1,1241000,제일테크,2024-09-26,2024-11-11,46
EST_07517,트랜치,2,114000,대명시설관리,2024-09-26,2024-10-13,17
EST_07518,달리기,3,3138000,중앙산업,2024-09-26,2024-12-20,85
EST_07519,가로수보호덮개,2,255000,중앙건설,2024-09-26,2024-10-13,17
EST_07520,미끄럼틀,2,2721000,동화토목,2024-09-26,2024-12-08,73
EST_07521,보호시설물무단횡단방지시설,1,107000,중앙안전,2024-09-26,2024-10-18,22
EST_07522,그네,2,1115000,제일조경,2024-09-27,2024-12-21,85
EST_07523,보차도경계석,2,71000,대명산업,2024-09-27,2024-10-23,26
EST_07524,보호시설물무단횡단방지시설,2,208000,중앙산업,2024-09-28,2024-10-31,33
EST_07525,맨홀,1,302000,태영건설,2024-09-28,2024-10-20,22
EST_07526,트랜치,1,51000,한성시설관리,2024-09-28,2024-10-09,11
EST_07527,점자블록,3,71000,동화토목,2024-09-28,2024-11-10,43
EST_07528,보도블록,2,34000,한성건설,2024-09-28,2024-10-17,19
EST_07529,트랜치,3,239000,중앙건설,2024-09-29,2024-11-08,40
EST_07530,보호펜스,2,87000,한성안전,2024-09-29,2024-11-12,44
EST_07531,보도블록,2,23000,대명산업,2024-09-30,2024-10-18,18
EST_07532,점자블록,1,15000,신세계토목,2024-09-30,2024-10-12,12
EST_07533,보호펜스,2,110000,동화조경,2024-09-30,2024-11-08,39
EST_07534,보호펜스,3,207000,태영테크,2024-09-30,2024-12-06,67
EST_07535,맨홀,1,246000,미래시설관리,2024-09-30,2024-10-24,24
EST_07536,보호펜스,2,108000,제일토목,2024-09-30,2024-11-11,42
EST_07537,보차도경계석,3,116000,대명테크,2024-09-30,2024-11-08,39
EST_07538,농구대,1,451000,대명시설관리,2024-09-30,2024-10-25,25
EST_07539,맨홀,2,647000,한성산업,2024-10-01,2024-11-09,39
EST_07540,가로수보호덮개,2,258000,신세계시스템,2024-10-01,2024-10-16,15
EST_07541,미끄럼틀,1,866000,우신조경,2024-10-01,2024-11-28,58
EST_07542,보도블록,3,65000,대명건설,2024-10-01,2024-10-29,28
EST_07543,가로수보호덮개,2,172000,중앙테크,2024-10-02,2024-10-18,16
EST_07544,등받이없는벤치,2,274000,국토개발,2024-10-02,2024-10-26,24
EST_07545,보호시설물무단횡단방지시설,3,475000,미래시스템,2024-10-02,2024-12-17,76
EST_07546,달리기,3,3048000,에코시설,2024-10-02,2024-12-20,79
EST_07547,등받이있는벤치,3,662000,중앙안전,2024-10-03,2024-11-11,39
EST_07548,등받이없는벤치,3,475000,태영안전,2024-10-03,2024-11-28,56
EST_07549,보호펜스,1,33000,신세계테크,2024-10-04,2024-10-25,21
EST_07550,미끄럼틀,2,2448000,대명산업,2024-10-04,2024-12-18,75
EST_07551,등받이없는벤치,1,89000,우신조경,2024-10-04,2024-10-20,16
EST_07552,농구대,1,401000,신세계조경,2024-10-05,2024-10-30,25
EST_07553,보호시설물볼라드,1,46000,한성토목,2024-10-05,2024-10-20,15
EST_07554,보호시설물볼라드,3,331000,대명산업,2024-10-05,2024-12-02,58
EST_07555,축구골대,1,1048000,미래시설관리,2024-10-06,2024-11-05,30
EST_07556,보호시설물볼라드,1,73000,현대시스템,2024-10-06,2024-10-20,14
EST_07557,보호시설물볼라드,3,276000,신세계조경,2024-10-06,2024-11-23,48
EST_07558,맨홀,3,834000,제일조경,2024-10-07,2024-12-07,61
EST_07559,그네,3,2032000,제일토목,2024-10-07,2025-04-23,198
EST_07560,보호펜스,2,115000,중앙건설,2024-10-07,2024-11-08,32
EST_07561,맨홀,1,174000,신세계토목,2024-10-07,2024-11-01,25
EST_07562,보호시설물무단횡단방지시설,1,79000,대명테크,2024-10-08,2024-11-03,26
EST_07563,보호펜스,1,33000,제일조경,2024-10-08,2024-11-03,26
EST_07564,가로수보호덮개,3,513000,한성토목,2024-10-08,2024-11-05,28
EST_07565,농구대,1,260000,국토개발,2024-10-08,2024-11-04,27
EST_07566,보호펜스,3,195000,미래시스템,2024-10-08,2024-12-26,79
EST_07567,보도블록,1,9000,한성건설,2024-10-08,2024-10-20,12
EST_07568,등받이없는벤치,3,499000,미래시설관리,2024-10-09,2024-12-01,53
EST_07569,맨홀,1,224000,신세계건설,2024-10-09,2024-11-02,24
EST_07570,등받이없는벤치,3,434000,대명테크,2024-10-09,2024-11-20,42
EST_07571,등받이없는벤치,2,303000,대명산업,2024-10-10,2024-11-06,27
EST_07572,가로수보호덮개,2,250000,미래토목,2024-10-10,2024-10-29,19
EST_07573,보호펜스,2,94000,중앙테크,2024-10-10,2024-11-17,38
EST_07574,그네,1,438000,신세계토목,2024-10-11,2024-11-29,49
EST_07575,등받이있는벤치,1,156000,중앙산업,2024-10-11,2024-10-25,14
EST_07576,트랜치,1,66000,제일산업,2024-10-11,2024-10-23,12
EST_07577,트랜치,1,34000,제일안전,2024-10-11,2024-10-23,12
EST_07578,미끄럼틀,1,831000,중앙토목,2024-10-12,2024-12-07,56
EST_07579,보호시설물볼라드,3,231000,대명건설,2024-10-13,2024-12-06,54
EST_07580,미끄럼틀,2,2812000,동화테크,2024-10-13,2024-12-22,70
EST_07581,점자블록,1,23000,신세계토목,2024-10-13,2024-10-23,10
EST_07582,보도블록,2,24000,제일산업,2024-10-13,2024-10-28,15
EST_07583,축구골대,2,1557000,도시정비단,2024-10-14,2024-12-14,61
EST_07584,보호펜스,2,118000,우신테크,2024-10-14,2024-11-24,41
EST_07585,보호시설물볼라드,1,43000,한성토목,2024-10-14,2024-10-28,14
EST_07586,보호시설물볼라드,1,70000,한성안전,2024-10-15,2024-11-01,17
EST_07587,등받이없는벤치,1,147000,대명시설관리,2024-10-15,2024-10-30,15
EST_07588,점자블록,3,85000,에코시설,2024-10-15,2024-11-22,38
EST_07589,보차도경계석,1,26000,우신산업,2024-10-15,2024-11-01,17
EST_07590,트랜치,1,44000,동화시스템,2024-10-15,2024-10-27,12
EST_07591,보호시설물무단횡단방지시설,1,131000,제일안전,2024-10-15,2024-11-09,25
EST_07592,그네,1,581000,대명테크,2024-10-16,2024-12-11,56
EST_07593,미끄럼틀,2,1773000,미래안전,2024-10-16,2025-01-03,79
EST_07594,보호시설물무단횡단방지시설,3,444000,중앙건설,2024-10-16,2025-01-14,90
EST_07595,점자블록,3,91000,신세계시설관리,2024-10-16,2024-11-24,39
EST_07596,가로수보호덮개,1,120000,미래시스템,2024-10-17,2024-10-28,11
EST_07597,등받이있는벤치,2,380000,신세계테크,2024-10-17,2024-11-11,25
EST_07598,보호시설물무단횡단방지시설,1,133000,우신테크,2024-10-17,2024-11-09,23
EST_07599,미끄럼틀,3,4912000,중앙건설,2024-10-17,2025-02-24,130
EST_07600,등받이없는벤치,1,100000,제일테크,2024-10-17,2024-11-02,16
EST_07601,맨홀,3,890000,미래시스템,2024-10-17,2024-12-27,71
EST_07602,축구골대,3,3042000,중앙안전,2024-10-17,2025-02-24,130
EST_07603,미끄럼틀,2,2565000,한성토목,2024-10-18,2025-01-13,87
EST_07604,보도블록,2,36000,도시정비단,2024-10-19,2024-11-05,17
EST_07605,미끄럼틀,1,1298000,우신테크,2024-10-19,2024-12-03,45
EST_07606,보호시설물무단횡단방지시설,1,71000,동화시스템,2024-10-20,2024-11-12,23
EST_07607,맨홀,3,933000,국토개발,2024-10-20,2024-12-19,60
EST_07608,농구대,2,967000,신세계조경,2024-10-20,2024-12-08,49
EST_07609,그네,2,1260000,중앙산업,2024-10-20,2025-01-20,92
EST_07610,보차도경계석,1,31000,국토개발,2024-10-20,2024-11-03,14
EST_07611,달리기,2,1727000,신세계건설,2024-10-20,2024-12-13,54
EST_07612,점자블록,2,53000,우신조경,2024-10-21,2024-11-10,20
EST_07613,점자블록,2,41000,동화시스템,2024-10-21,2024-11-05,15
EST_07614,보호펜스,2,99000,동화조경,2024-10-21,2024-11-28,38
EST_07615,등받이있는벤치,2,378000,신세계조경,2024-10-21,2024-11-17,27
EST_07616,보호시설물무단횡단방지시설,2,237000,대명산업,2024-10-22,2024-11-30,39
EST_07617,보호시설물무단횡단방지시설,2,297000,대명산업,2024-10-22,2024-11-23,32
EST_07618,보호시설물무단횡단방지시설,2,260000,중앙안전,2024-10-22,2024-11-25,34
EST_07619,보차도경계석,2,66000,도시정비단,2024-10-22,2024-11-13,22
EST_07620,등받이있는벤치,2,474000,신세계토목,2024-10-22,2024-11-19,28
EST_07621,보도블록,3,55000,한성건설,2024-10-23,2024-12-04,42
EST_07622,달리기,1,449000,현대시스템,2024-10-23,2024-11-28,36
EST_07623,등받이있는벤치,3,879000,신세계시스템,2024-10-23,2024-12-17,55
EST_07624,보차도경계석,1,42000,대명안전,2024-10-23,2024-11-07,15
EST_07625,점자블록,3,104000,제일안전,2024-10-23,2024-11-22,30
EST_07626,트랜치,2,145000,태영안전,2024-10-23,2024-11-12,20
EST_07627,보도블록,3,66000,신세계시설관리,2024-10-24,2024-12-05,42
EST_07628,맨홀,1,263000,한성토목,2024-10-24,2024-11-17,24
EST_07629,등받이있는벤치,2,361000,신세계토목,2024-10-24,2024-11-16,23
EST_07630,보호펜스,1,47000,중앙산업,2024-10-24,2024-11-18,25
EST_07631,점자블록,3,72000,대명건설,2024-10-24,2024-12-07,44
EST_07632,그네,3,1851000,동화토목,2024-10-24,2025-04-10,168
EST_07633,미끄럼틀,2,2370000,태영테크,2024-10-24,2025-01-04,72
EST_07634,보호펜스,2,97000,미래시설관리,2024-10-24,2024-11-30,37
EST_07635,보도블록,1,12000,한성토목,2024-10-24,2024-11-04,11
